id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000007892,,,,,,false,false,,false
00000007893,,,,,,false,false,,false
00000007894,,,,,,false,false,,false
00000007895,,,,,,false,false,,false
00000007896,,,,,,false,false,,false
00000007897,,,,,,false,false,,false
00000007898,,,,,,false,false,,false
00000007899,,,,,,false,false,,false
00000007900,,,,,,false,false,,false
00000007901,,,,,,false,false,,false
00000007902,,,,,,false,false,,false
00000007903,,,,,,false,false,,false
00000007904,,,,,,false,false,,false
00000007905,,,,,,false,false,,false
00000007906,,,,,,false,false,,false
00000007907,,,,,,false,false,,false
00000007908,,,,,,false,false,,false
00000007909,,,,,,false,false,,false
00000007910,,,,,,false,false,,false
00000007911,,,,,,false,false,,false
00000007912,,,,,,false,false,,false
00000007913,,,,,,false,false,,false
00000007914,,,,,,false,false,,false
00000007915,,,,,,false,false,,false
00000007916,,,,,,false,false,,false
00000007917,,,,,,false,false,,false
00000007918,,,,,,false,false,,false
00000007919,,,,,,false,false,,false
00000007920,,,,,,false,false,,false
00000007921,,,,,,false,false,,false
00000007922,,,,,,false,false,,false
00000007923,,,,,,false,false,,false
00000007924,,,,,,false,false,,false
00000007925,,,,,,false,false,,false
00000007926,,,,,,false,false,,false
00000007927,,,,,,false,false,,false
00000007928,,,,,,false,false,,false
00000007929,,,,,,false,false,,false
00000007930,,,,,,false,false,,false
00000007931,,,,,,false,false,,false
00000007932,,,,,,false,false,,false
00000007933,,,,,,false,false,,false
00000007934,,,,,,false,false,,false
00000007935,,,,,,false,false,,false
00000007936,,,,,,false,false,,false
00000007937,,,,,,false,false,,false
00000007938,,,,,,false,false,,false
00000007939,,,,,,false,false,,false
00000007940,,,,,,false,false,,false
00000007941,,,,,,false,false,,false
00000007942,,,,,,false,false,,false
00000007943,,,,,,false,false,,false
00000007944,,,,,,false,false,,false
00000007945,,,,,,false,false,,false
00000007946,,,,,,false,false,,false
00000007947,,,,,,false,false,,false
00000007948,,,,,,false,false,,false
00000007949,,,,,,false,false,,false
00000007950,,,,,,false,false,,false
00000007951,,,,,,false,false,,false
00000007952,,,,,,false,false,,false
00000007953,,,,,,false,false,,false
00000007954,,,,,,false,false,,false
00000007955,,,,,,false,false,,false
00000007956,,,,,,false,false,,false
00000007957,,,,,,false,false,,false
00000007958,,,,,,false,false,,false
00000007959,,,,,,false,false,,false
00000007960,,,,,,false,false,,false
00000007961,,,,,,false,false,,false
00000007962,,,,,,false,false,,false
00000007963,,,,,,false,false,,false
00000007964,,,,,,false,false,,false
00000007965,,,,,,false,false,,false
00000007966,,,,,,false,false,,false
00000007967,,,,,,false,false,,false
00000007968,,,,,,false,false,,false
00000007969,,,,,,false,false,,false
00000007970,,,,,,false,false,,false
00000007971,,,,,,false,false,,false
00000007972,,,,,,false,false,,false
00000007973,,,,,,false,false,,false
00000007974,,,,,,false,false,,false
00000007975,,,,,,false,false,,false
00000007976,,,,,,false,false,,false
00000007977,,,,,,false,false,,false
00000007978,,,,,,false,false,,false
00000007979,,,,,,false,false,,false
00000007980,,,,,,false,false,,false
00000007981,,,,,,false,false,,false
00000007982,,,,,,false,false,,false
00000007983,,,,,,false,false,,false
00000007984,,,,,,false,false,,false
00000007985,,,,,,false,false,,false
00000007986,,,,,,false,false,,false
00000007987,,,,,,false,false,,false
00000007988,,,,,,false,false,,false
00000007989,,,,,,false,false,,false
00000007990,,,,,,false,false,,false
00000007991,,,,,,false,false,,false
00000007992,,,,,,false,false,,false
00000007993,,,,,,false,false,,false
00000007994,,,,,,false,false,,false
00000007995,,,,,,false,false,,false
00000007996,,,,,,false,false,,false
00000007997,,,,,,false,false,,false
00000007998,,,,,,false,false,,false
00000007999,,,,,,false,false,,false
00000008000,,,,,,false,false,,false
00000008001,,,,,,false,false,,false
00000008002,,,,,,false,false,,false
00000008003,,,,,,false,false,,false
00000008004,,,,,,false,false,,false
00000008005,,,,,,false,false,,false
00000008006,,,,,,false,false,,false
00000008007,,,,,,false,false,,false
00000008008,,,,,,false,false,,false
00000008009,,,,,,false,false,,false
00000008010,,,,,,false,false,,false
00000008011,,,,,,false,false,,false
00000008012,,,,,,false,false,,false
00000008013,,,,,,false,false,,false
00000008014,,,,,,false,false,,false
00000008015,,,,,,false,false,,false
00000008016,,,,,,false,false,,false
00000008017,,,,,,false,false,,false
00000008018,,,,,,false,false,,false
00000008019,,,,,,false,false,,false
00000008020,,,,,,false,false,,false
00000008021,,,,,,false,false,,false
00000008022,,,,,,false,false,,false
00000008023,,,,,,false,false,,false
00000008024,,,,,,false,false,,false
00000008025,,,,,,false,false,,false
00000008026,,,,,,false,false,,false
00000008027,,,,,,false,false,,false
00000008028,,,,,,false,false,,false
00000008029,,,,,,false,false,,false
00000008030,,,,,,false,false,,false
00000008031,,,,,,false,false,,false
00000008032,,,,,,false,false,,false
00000008033,,,,,,false,false,,false
00000008034,,,,,,false,false,,false
00000008035,,,,,,false,false,,false
00000008036,,,,,,false,false,,false
00000008037,,,,,,false,false,,false
00000008038,,,,,,false,false,,false
00000008039,,,,,,false,false,,false
00000008040,,,,,,false,false,,false
00000008041,,,,,,false,false,,false
00000008042,,,,,,false,false,,false
00000008043,,,,,,false,false,,false
00000008044,,,,,,false,false,,false
00000008045,,,,,,false,false,,false
00000008046,,,,,,false,false,,false
00000008047,,,,,,false,false,,false
00000008048,,,,,,false,false,,false
00000008049,,,,,,false,false,,false
00000008050,,,,,,false,false,,false
00000008051,,,,,,false,false,,false
00000008052,,,,,,false,false,,false
00000008053,,,,,,false,false,,false
00000008054,,,,,,false,false,,false
00000008055,,,,,,false,false,,false
00000008056,,,,,,false,false,,false
00000008057,,,,,,false,false,,false
00000008058,,,,,,false,false,,false
00000008059,,,,,,false,false,,false
00000008060,,,,,,false,false,,false
00000008061,,,,,,false,false,,false
00000008062,,,,,,false,false,,false
00000008063,,,,,,false,false,,false
00000008064,,,,,,false,false,,false
00000008065,,,,,,false,false,,false
00000008066,,,,,,false,false,,false
00000008067,,,,,,false,false,,false
00000008068,,,,,,false,false,,false
00000008069,,,,,,false,false,,false
00000008070,,,,,,false,false,,false
00000008071,,,,,,false,false,,false
00000008072,,,,,,false,false,,false
00000008073,,,,,,false,false,,false
00000008074,,,,,,false,false,,false
00000008075,,,,,,false,false,,false
00000008076,,,,,,false,false,,false
00000008077,,,,,,false,false,,false
00000008078,,,,,,false,false,,false
00000008079,,,,,,false,false,,false
00000008080,,,,,,false,false,,false
00000008081,,,,,,false,false,,false
00000008082,,,,,,false,false,,false
00000008083,,,,,,false,false,,false
00000008084,,,,,,false,false,,false
00000008085,,,,,,false,false,,false
00000008086,,,,,,false,false,,false
00000008087,,,,,,false,false,,false
00000008088,,,,,,false,false,,false
00000008089,,,,,,false,false,,false
00000008090,,,,,,false,false,,false
00000008091,,,,,,false,false,,false
00000008092,,,,,,false,false,,false
00000008093,,,,,,false,false,,false
00000008094,,,,,,false,false,,false
00000008095,,,,,,false,false,,false
00000008096,,,,,,false,false,,false
00000008097,,,,,,false,false,,false
00000008098,,,,,,false,false,,false
00000008099,,,,,,false,false,,false
00000008100,,,,,,false,false,,false
00000008101,,,,,,false,false,,false
00000008102,,,,,,false,false,,false
00000008103,,,,,,false,false,,false
00000008104,,,,,,false,false,,false
00000008105,,,,,,false,false,,false
00000008106,,,,,,false,false,,false
00000008107,,,,,,false,false,,false
00000008108,,,,,,false,false,,false
00000008109,,,,,,false,false,,false
00000008110,,,,,,false,false,,false
00000008111,,,,,,false,false,,false
00000008112,,,,,,false,false,,false
00000008113,,,,,,false,false,,false
00000008114,,,,,,false,false,,false
00000008115,,,,,,false,false,,false
00000008116,,,,,,false,false,,false
00000008117,,,,,,false,false,,false
00000008118,,,,,,false,false,,false
00000008119,,,,,,false,false,,false
00000008120,,,,,,false,false,,false
00000008121,,,,,,false,false,,false
00000008122,,,,,,false,false,,false
00000008123,,,,,,false,false,,false
00000008124,,,,,,false,false,,false
00000008125,,,,,,false,false,,false
00000008126,,,,,,false,false,,false
00000008127,,,,,,false,false,,false
00000008128,,,,,,false,false,,false
00000008129,,,,,,false,false,,false
00000008130,,,,,,false,false,,false
00000008131,,,,,,false,false,,false
00000008132,,,,,,false,false,,false
00000008133,,,,,,false,false,,false
00000008134,,,,,,false,false,,false
00000008135,,,,,,false,false,,false
00000008136,,,,,,false,false,,false
00000008137,,,,,,false,false,,false
00000008138,,,,,,false,false,,false
00000008139,,,,,,false,false,,false
00000008140,,,,,,false,false,,false
00000008141,,,,,,false,false,,false
00000008142,,,,,,false,false,,false
00000008143,,,,,,false,false,,false
00000008144,,,,,,false,false,,false
00000008145,,,,,,false,false,,false
00000008146,,,,,,false,false,,false
00000008147,,,,,,false,false,,false
00000008148,,,,,,false,false,,false
00000008149,,,,,,false,false,,false
00000008150,,,,,,false,false,,false
00000008151,,,,,,false,false,,false
00000008152,,,,,,false,false,,false
00000008153,,,,,,false,false,,false
00000008154,,,,,,false,false,,false
00000008155,,,,,,false,false,,false
00000008156,,,,,,false,false,,false
00000008157,,,,,,false,false,,false
00000008158,,,,,,false,false,,false
00000008159,,,,,,false,false,,false
00000008160,,,,,,false,false,,false
00000008161,,,,,,false,false,,false
00000008162,,,,,,false,false,,false
00000008163,,,,,,false,false,,false
00000008164,,,,,,false,false,,false
00000008165,,,,,,false,false,,false
00000008166,,,,,,false,false,,false
00000008167,,,,,,false,false,,false
00000008168,,,,,,false,false,,false
00000008169,,,,,,false,false,,false
00000008170,,,,,,false,false,,false
00000008171,,,,,,false,false,,false
00000008172,,,,,,false,false,,false
00000008173,,,,,,false,false,,false
00000008174,,,,,,false,false,,false
00000008175,,,,,,false,false,,false
00000008176,,,,,,false,false,,false
00000008177,,,,,,false,false,,false
00000008178,,,,,,false,false,,false
00000008179,,,,,,false,false,,false
00000008180,,,,,,false,false,,false
00000008181,,,,,,false,false,,false
00000008182,,,,,,false,false,,false
00000008183,,,,,,false,false,,false
00000008184,,,,,,false,false,,false
00000008185,,,,,,false,false,,false
00000008186,,,,,,false,false,,false
00000008187,,,,,,false,false,,false
00000008188,,,,,,false,false,,false
00000008189,,,,,,false,false,,false
00000008190,,,,,,false,false,,false
00000008191,,,,,,false,false,,false
00000008192,,,,,,false,false,,false
00000008193,,,,,,false,false,,false
00000008194,,,,,,false,false,,false
00000008195,,,,,,false,false,,false
00000008196,,,,,,false,false,,false
00000008197,,,,,,false,false,,false
00000008198,,,,,,false,false,,false
00000008199,,,,,,false,false,,false
00000008200,,,,,,false,false,,false
00000008201,,,,,,false,false,,false
00000008202,,,,,,false,false,,false
00000008203,,,,,,false,false,,false
00000008204,,,,,,false,false,,false
00000008205,,,,,,false,false,,false
00000008206,,,,,,false,false,,false
00000008207,,,,,,false,false,,false
00000008208,,,,,,false,false,,false
00000008209,,,,,,false,false,,false
00000008210,,,,,,false,false,,false
00000008211,,,,,,false,false,,false
00000008212,,,,,,false,false,,false
00000008213,,,,,,false,false,,false
00000008214,,,,,,false,false,,false
00000008215,,,,,,false,false,,false
00000008216,,,,,,false,false,,false
00000008217,,,,,,false,false,,false
00000008218,,,,,,false,false,,false
00000008219,,,,,,false,false,,false
00000008220,,,,,,false,false,,false
00000008221,,,,,,false,false,,false
00000008222,,,,,,false,false,,false
00000008223,,,,,,false,false,,false
00000008224,,,,,,false,false,,false
00000008225,,,,,,false,false,,false
00000008226,,,,,,false,false,,false
00000008227,,,,,,false,false,,false
00000008228,,,,,,false,false,,false
00000008229,,,,,,false,false,,false
00000008230,,,,,,false,false,,false
00000008231,,,,,,false,false,,false
00000008232,,,,,,false,false,,false
00000008233,,,,,,false,false,,false
00000008234,,,,,,false,false,,false
00000008235,,,,,,false,false,,false
00000008236,,,,,,false,false,,false
00000008237,,,,,,false,false,,false
00000008238,,,,,,false,false,,false
00000008239,,,,,,false,false,,false
00000008240,,,,,,false,false,,false
00000008241,,,,,,false,false,,false
00000008242,,,,,,false,false,,false
00000008243,,,,,,false,false,,false
00000008244,,,,,,false,false,,false
00000008245,,,,,,false,false,,false
00000008246,,,,,,false,false,,false
00000008247,,,,,,false,false,,false
00000008248,,,,,,false,false,,false
00000008249,,,,,,false,false,,false
00000008250,,,,,,false,false,,false
00000008251,,,,,,false,false,,false
00000008252,,,,,,false,false,,false
00000008253,,,,,,false,false,,false
00000008254,,,,,,false,false,,false
00000008255,,,,,,false,false,,false
00000008256,,,,,,false,false,,false
00000008257,,,,,,false,false,,false
00000008258,,,,,,false,false,,false
00000008259,,,,,,false,false,,false
00000008260,,,,,,false,false,,false
00000008261,,,,,,false,false,,false
00000008262,,,,,,false,false,,false
00000008263,,,,,,false,false,,false
00000008264,,,,,,false,false,,false
00000008265,,,,,,false,false,,false
00000008266,,,,,,false,false,,false
00000008267,,,,,,false,false,,false
00000008268,,,,,,false,false,,false
00000008269,,,,,,false,false,,false
00000008270,,,,,,false,false,,false
00000008271,,,,,,false,false,,false
00000008272,,,,,,false,false,,false
00000008273,,,,,,false,false,,false
00000008274,,,,,,false,false,,false
00000008275,,,,,,false,false,,false
00000008276,,,,,,false,false,,false
00000008277,,,,,,false,false,,false
00000008278,,,,,,false,false,,false
00000008279,,,,,,false,false,,false
00000008280,,,,,,false,false,,false
00000008281,,,,,,false,false,,false
00000008282,,,,,,false,false,,false
00000008283,,,,,,false,false,,false
00000008284,,,,,,false,false,,false
00000008285,,,,,,false,false,,false
00000008286,,,,,,false,false,,false
00000008287,,,,,,false,false,,false
00000008288,,,,,,false,false,,false
00000008289,,,,,,false,false,,false
00000008290,,,,,,false,false,,false
00000008291,,,,,,false,false,,false
00000008292,,,,,,false,false,,false
00000008293,,,,,,false,false,,false
00000008294,,,,,,false,false,,false
00000008295,,,,,,false,false,,false
00000008296,,,,,,false,false,,false
00000008297,,,,,,false,false,,false
00000008298,,,,,,false,false,,false
00000008299,,,,,,false,false,,false
00000008300,,,,,,false,false,,false
00000008301,,,,,,false,false,,false
00000008302,,,,,,false,false,,false
00000008303,,,,,,false,false,,false
00000008304,,,,,,false,false,,false
00000008305,,,,,,false,false,,false
00000008306,,,,,,false,false,,false
00000008307,,,,,,false,false,,false
00000008308,,,,,,false,false,,false
00000008309,,,,,,false,false,,false
00000008310,,,,,,false,false,,false
00000008311,,,,,,false,false,,false
00000008312,,,,,,false,false,,false
00000008313,,,,,,false,false,,false
00000008314,,,,,,false,false,,false
00000008315,,,,,,false,false,,false
00000008316,,,,,,false,false,,false
00000008317,,,,,,false,false,,false
00000008318,,,,,,false,false,,false
00000008319,,,,,,false,false,,false
00000008320,,,,,,false,false,,false
00000008321,,,,,,false,false,,false
00000008322,,,,,,false,false,,false
00000008323,,,,,,false,false,,false
00000008324,,,,,,false,false,,false
00000008325,,,,,,false,false,,false
00000008326,,,,,,false,false,,false
00000008327,,,,,,false,false,,false
00000008328,,,,,,false,false,,false
00000008329,,,,,,false,false,,false
00000008330,,,,,,false,false,,false
00000008331,,,,,,false,false,,false
00000008332,,,,,,false,false,,false
00000008333,,,,,,false,false,,false
00000008334,,,,,,false,false,,false
00000008335,,,,,,false,false,,false
00000008336,,,,,,false,false,,false
00000008337,,,,,,false,false,,false
00000008338,,,,,,false,false,,false
00000008339,,,,,,false,false,,false
00000008340,,,,,,false,false,,false
00000008341,,,,,,false,false,,false
00000008342,,,,,,false,false,,false
00000008343,,,,,,false,false,,false
00000008344,,,,,,false,false,,false
00000008345,,,,,,false,false,,false
00000008346,,,,,,false,false,,false
00000008347,,,,,,false,false,,false
00000008348,,,,,,false,false,,false
00000008349,,,,,,false,false,,false
00000008350,,,,,,false,false,,false
00000008351,,,,,,false,false,,false
00000008352,,,,,,false,false,,false
00000008353,,,,,,false,false,,false
00000008354,,,,,,false,false,,false
00000008355,,,,,,false,false,,false
00000008356,,,,,,false,false,,false
00000008357,,,,,,false,false,,false
00000008358,,,,,,false,false,,false
00000008359,,,,,,false,false,,false
00000008360,,,,,,false,false,,false
00000008361,,,,,,false,false,,false
00000008362,,,,,,false,false,,false
00000008363,,,,,,false,false,,false
00000008364,,,,,,false,false,,false
00000008365,,,,,,false,false,,false
00000008366,,,,,,false,false,,false
00000008367,,,,,,false,false,,false
00000008368,,,,,,false,false,,false
00000008369,,,,,,false,false,,false
00000008370,,,,,,false,false,,false
00000008371,,,,,,false,false,,false
00000008372,,,,,,false,false,,false
00000008373,,,,,,false,false,,false
00000008374,,,,,,false,false,,false
00000008375,,,,,,false,false,,false
00000008376,,,,,,false,false,,false
00000008377,,,,,,false,false,,false
00000008378,,,,,,false,false,,false
00000008379,,,,,,false,false,,false
00000008380,,,,,,false,false,,false
00000008381,,,,,,false,false,,false
00000008382,,,,,,false,false,,false
00000008383,,,,,,false,false,,false
00000008384,,,,,,false,false,,false
00000008385,,,,,,false,false,,false
00000008386,,,,,,false,false,,false
00000008387,,,,,,false,false,,false
00000008388,,,,,,false,false,,false
00000008389,,,,,,false,false,,false
00000008390,,,,,,false,false,,false
00000008391,,,,,,false,false,,false
00000008392,,,,,,false,false,,false
00000008393,,,,,,false,false,,false
00000008394,,,,,,false,false,,false
00000008395,,,,,,false,false,,false
00000008396,,,,,,false,false,,false
00000008397,,,,,,false,false,,false
00000008398,,,,,,false,false,,false
00000008399,,,,,,false,false,,false
00000008400,,,,,,false,false,,false
00000008401,,,,,,false,false,,false
00000008402,,,,,,false,false,,false
00000008403,,,,,,false,false,,false
00000008404,,,,,,false,false,,false
00000008405,,,,,,false,false,,false
00000008406,,,,,,false,false,,false
00000008407,,,,,,false,false,,false
00000008408,,,,,,false,false,,false
00000008409,,,,,,false,false,,false
00000008410,,,,,,false,false,,false
00000008411,,,,,,false,false,,false
00000008412,,,,,,false,false,,false
00000008413,,,,,,false,false,,false
00000008414,,,,,,false,false,,false
00000008415,,,,,,false,false,,false
00000008416,,,,,,false,false,,false
00000008417,,,,,,false,false,,false
00000008418,,,,,,false,false,,false
00000008419,,,,,,false,false,,false
00000008420,,,,,,false,false,,false
00000008421,,,,,,false,false,,false
00000008422,,,,,,false,false,,false
00000008423,,,,,,false,false,,false
00000008424,,,,,,false,false,,false
00000008425,,,,,,false,false,,false
00000008426,,,,,,false,false,,false
00000008427,,,,,,false,false,,false
00000008428,,,,,,false,false,,false
00000008429,,,,,,false,false,,false
00000008430,,,,,,false,false,,false
00000008431,,,,,,false,false,,false
00000008432,,,,,,false,false,,false
00000008433,,,,,,false,false,,false
00000008434,,,,,,false,false,,false
00000008435,,,,,,false,false,,false
00000008436,,,,,,false,false,,false
00000008437,,,,,,false,false,,false
00000008438,,,,,,false,false,,false
00000008439,,,,,,false,false,,false
00000008440,,,,,,false,false,,false
00000008441,,,,,,false,false,,false
00000008442,,,,,,false,false,,false
00000008443,,,,,,false,false,,false
00000008444,,,,,,false,false,,false
00000008445,,,,,,false,false,,false
00000008446,,,,,,false,false,,false
00000008447,,,,,,false,false,,false
00000008448,,,,,,false,false,,false
00000008449,,,,,,false,false,,false
00000008450,,,,,,false,false,,false
00000008451,,,,,,false,false,,false
00000008452,,,,,,false,false,,false
00000008453,,,,,,false,false,,false
00000008454,,,,,,false,false,,false
00000008455,,,,,,false,false,,false
00000008456,,,,,,false,false,,false
00000008457,,,,,,false,false,,false
00000008458,,,,,,false,false,,false
00000008459,,,,,,false,false,,false
00000008460,,,,,,false,false,,false
00000008461,,,,,,false,false,,false
00000008462,,,,,,false,false,,false
00000008463,,,,,,false,false,,false
00000008464,,,,,,false,false,,false
00000008465,,,,,,false,false,,false
00000008466,,,,,,false,false,,false
00000008467,,,,,,false,false,,false
00000008468,,,,,,false,false,,false
00000008469,,,,,,false,false,,false
00000008470,,,,,,false,false,,false
00000008471,,,,,,false,false,,false
00000008472,,,,,,false,false,,false
00000008473,,,,,,false,false,,false
00000008474,,,,,,false,false,,false
00000008475,,,,,,false,false,,false
00000008476,,,,,,false,false,,false
00000008477,,,,,,false,false,,false
00000008478,,,,,,false,false,,false
00000008479,,,,,,false,false,,false
00000008480,,,,,,false,false,,false
00000008481,,,,,,false,false,,false
00000008482,,,,,,false,false,,false
00000008483,,,,,,false,false,,false
00000008484,,,,,,false,false,,false
00000008485,,,,,,false,false,,false
00000008486,,,,,,false,false,,false
00000008487,,,,,,false,false,,false
00000008488,,,,,,false,false,,false
00000008489,,,,,,false,false,,false
00000008490,,,,,,false,false,,false
00000008491,,,,,,false,false,,false
00000008492,,,,,,false,false,,false
00000008493,,,,,,false,false,,false
00000008494,,,,,,false,false,,false
00000008495,,,,,,false,false,,false
00000008496,,,,,,false,false,,false
00000008497,,,,,,false,false,,false
00000008498,,,,,,false,false,,false
00000008499,,,,,,false,false,,false
00000008500,,,,,,false,false,,false
00000008501,,,,,,false,false,,false
00000008502,,,,,,false,false,,false
00000008503,,,,,,false,false,,false
00000008504,,,,,,false,false,,false
00000008505,,,,,,false,false,,false
00000008506,,,,,,false,false,,false
00000008507,,,,,,false,false,,false
00000008508,,,,,,false,false,,false
00000008509,,,,,,false,false,,false
00000008510,,,,,,false,false,,false
00000008511,,,,,,false,false,,false
00000008512,,,,,,false,false,,false
00000008513,,,,,,false,false,,false
00000008514,,,,,,false,false,,false
00000008515,,,,,,false,false,,false
00000008516,,,,,,false,false,,false
00000008517,,,,,,false,false,,false
00000008518,,,,,,false,false,,false
00000008519,,,,,,false,false,,false
00000008520,,,,,,false,false,,false
00000008521,,,,,,false,false,,false
00000008522,,,,,,false,false,,false
00000008523,,,,,,false,false,,false
00000008524,,,,,,false,false,,false
00000008525,,,,,,false,false,,false
00000008526,,,,,,false,false,,false
00000008527,,,,,,false,false,,false
00000008528,,,,,,false,false,,false
00000008529,,,,,,false,false,,false
00000008530,,,,,,false,false,,false
00000008531,,,,,,false,false,,false
00000008532,,,,,,false,false,,false
00000008533,,,,,,false,false,,false
00000008534,,,,,,false,false,,false
00000008535,,,,,,false,false,,false
00000008536,,,,,,false,false,,false
00000008537,,,,,,false,false,,false
00000008538,,,,,,false,false,,false
00000008539,,,,,,false,false,,false
00000008540,,,,,,false,false,,false
00000008541,,,,,,false,false,,false
00000008542,,,,,,false,false,,false
00000008543,,,,,,false,false,,false
00000008544,,,,,,false,false,,false
00000008545,,,,,,false,false,,false
00000008546,,,,,,false,false,,false
00000008547,,,,,,false,false,,false
00000008548,,,,,,false,false,,false
00000008549,,,,,,false,false,,false
00000008550,,,,,,false,false,,false
00000008551,,,,,,false,false,,false
00000008552,,,,,,false,false,,false
00000008553,,,,,,false,false,,false
00000008554,,,,,,false,false,,false
00000008555,,,,,,false,false,,false
00000008556,,,,,,false,false,,false
00000008557,,,,,,false,false,,false
00000008558,,,,,,false,false,,false
00000008559,,,,,,false,false,,false
00000008560,,,,,,false,false,,false
00000008561,,,,,,false,false,,false
00000008562,,,,,,false,false,,false
00000008563,,,,,,false,false,,false
00000008564,,,,,,false,false,,false
00000008565,,,,,,false,false,,false
00000008566,,,,,,false,false,,false
00000008567,,,,,,false,false,,false
00000008568,,,,,,false,false,,false
00000008569,,,,,,false,false,,false
00000008570,,,,,,false,false,,false
00000008571,,,,,,false,false,,false
00000008572,,,,,,false,false,,false
00000008573,,,,,,false,false,,false
00000008574,,,,,,false,false,,false
00000008575,,,,,,false,false,,false
00000008576,,,,,,false,false,,false
00000008577,,,,,,false,false,,false
00000008578,,,,,,false,false,,false
00000008579,,,,,,false,false,,false
00000008580,,,,,,false,false,,false
00000008581,,,,,,false,false,,false
00000008582,,,,,,false,false,,false
00000008583,,,,,,false,false,,false
00000008584,,,,,,false,false,,false
00000008585,,,,,,false,false,,false
00000008586,,,,,,false,false,,false
00000008587,,,,,,false,false,,false
00000008588,,,,,,false,false,,false
00000008589,,,,,,false,false,,false
00000008590,,,,,,false,false,,false
00000008591,,,,,,false,false,,false
00000008592,,,,,,false,false,,false
00000008593,,,,,,false,false,,false
00000008594,,,,,,false,false,,false
00000008595,,,,,,false,false,,false
00000008596,,,,,,false,false,,false
00000008597,,,,,,false,false,,false
00000008598,,,,,,false,false,,false
00000008599,,,,,,false,false,,false
00000008600,,,,,,false,false,,false
00000008601,,,,,,false,false,,false
00000008602,,,,,,false,false,,false
00000008603,,,,,,false,false,,false
00000008604,,,,,,false,false,,false
00000008605,,,,,,false,false,,false
00000008606,,,,,,false,false,,false
00000008607,,,,,,false,false,,false
00000008608,,,,,,false,false,,false
00000008609,,,,,,false,false,,false
00000008610,,,,,,false,false,,false
00000008611,,,,,,false,false,,false
00000008612,,,,,,false,false,,false
00000008613,,,,,,false,false,,false
00000008614,,,,,,false,false,,false
00000008615,,,,,,false,false,,false
00000008616,,,,,,false,false,,false
00000008617,,,,,,false,false,,false
00000008618,,,,,,false,false,,false
00000008619,,,,,,false,false,,false
00000008620,,,,,,false,false,,false
00000008621,,,,,,false,false,,false
00000008622,,,,,,false,false,,false
00000008623,,,,,,false,false,,false
00000008624,,,,,,false,false,,false
00000008625,,,,,,false,false,,false
00000008626,,,,,,false,false,,false
00000008627,,,,,,false,false,,false
00000008628,,,,,,false,false,,false
00000008629,,,,,,false,false,,false
00000008630,,,,,,false,false,,false
00000008631,,,,,,false,false,,false
00000008632,,,,,,false,false,,false
00000008633,,,,,,false,false,,false
00000008634,,,,,,false,false,,false
00000008635,,,,,,false,false,,false
00000008636,,,,,,false,false,,false
00000008637,,,,,,false,false,,false
00000008638,,,,,,false,false,,false
00000008639,,,,,,false,false,,false
00000008640,,,,,,false,false,,false
00000008641,,,,,,false,false,,false
00000008642,,,,,,false,false,,false
00000008643,,,,,,false,false,,false
00000008644,,,,,,false,false,,false
00000008645,,,,,,false,false,,false
00000008646,,,,,,false,false,,false
00000008647,,,,,,false,false,,false
00000008648,,,,,,false,false,,false
00000008649,,,,,,false,false,,false
00000008650,,,,,,false,false,,false
00000008651,,,,,,false,false,,false
00000008652,,,,,,false,false,,false
00000008653,,,,,,false,false,,false
00000008654,,,,,,false,false,,false
00000008655,,,,,,false,false,,false
00000008656,,,,,,false,false,,false
00000008657,,,,,,false,false,,false
00000008658,,,,,,false,false,,false
00000008659,,,,,,false,false,,false
00000008660,,,,,,false,false,,false
00000008661,,,,,,false,false,,false
00000008662,,,,,,false,false,,false
00000008663,,,,,,false,false,,false
00000008664,,,,,,false,false,,false
00000008665,,,,,,false,false,,false
00000008666,,,,,,false,false,,false
00000008667,,,,,,false,false,,false
00000008668,,,,,,false,false,,false
00000008669,,,,,,false,false,,false
00000008670,,,,,,false,false,,false
00000008671,,,,,,false,false,,false
00000008672,,,,,,false,false,,false
00000008673,,,,,,false,false,,false
00000008674,,,,,,false,false,,false
00000008675,,,,,,false,false,,false
00000008676,,,,,,false,false,,false
00000008677,,,,,,false,false,,false
00000008678,,,,,,false,false,,false
00000008679,,,,,,false,false,,false
00000008680,,,,,,false,false,,false
00000008681,,,,,,false,false,,false
00000008682,,,,,,false,false,,false
00000008683,,,,,,false,false,,false
00000008684,,,,,,false,false,,false
00000008685,,,,,,false,false,,false
00000008686,,,,,,false,false,,false
00000008687,,,,,,false,false,,false
00000008688,,,,,,false,false,,false
00000008689,,,,,,false,false,,false
00000008690,,,,,,false,false,,false
00000008691,,,,,,false,false,,false
00000008692,,,,,,false,false,,false
00000008693,,,,,,false,false,,false
00000008694,,,,,,false,false,,false
00000008695,,,,,,false,false,,false
00000008696,,,,,,false,false,,false
00000008697,,,,,,false,false,,false
00000008698,,,,,,false,false,,false
00000008699,,,,,,false,false,,false
00000008700,,,,,,false,false,,false
00000008701,,,,,,false,false,,false
00000008702,,,,,,false,false,,false
00000008703,,,,,,false,false,,false
00000008704,,,,,,false,false,,false
00000008705,,,,,,false,false,,false
00000008706,,,,,,false,false,,false
00000008707,,,,,,false,false,,false
00000008708,,,,,,false,false,,false
00000008709,,,,,,false,false,,false
00000008710,,,,,,false,false,,false
00000008711,,,,,,false,false,,false
